id_cliente,churn,genero,idoso,parceiro,dependentes,tempo_contrato,servico_telefonico,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivos,suporte_tecnico,streaming_tv,streaming_filmes,contrato,fatura_online,metodo_pagamento,cobrança_mensal,cobrança_total,contas_diarias
9732-EQMWY,não,feminino,0,sim,não,49,sim,não,fibra ótica,não,sim,sim,não,sim,sim,mensal,não,cheque eletrônico,99.4,5025.0,3.31
9732-KPKBW,sim,masculino,0,não,não,1,sim,não,dsl,sim,não,não,sim,não,não,mensal,sim,cheque eletrônico,53.95,53.95,1.8
9732-OUYRN,não,feminino,0,sim,não,49,sim,não,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,não,cartão de crédito (automático),19.0,918.7,0.63
9734-UYXQI,sim,feminino,0,não,não,2,sim,sim,dsl,não,não,não,não,não,não,mensal,sim,cheque eletrônico,49.4,106.55,1.65
9734-YWGEX,sim,feminino,0,não,não,9,sim,sim,fibra ótica,não,não,sim,não,sim,sim,mensal,não,cartão de crédito (automático),98.3,923.5,3.28
9738-QLWTP,não,masculino,0,não,não,39,sim,não,fibra ótica,não,não,sim,sim,não,não,um ano,não,cheque eletrônico,81.9,3219.75,2.73
9739-JLPQJ,não,feminino,0,sim,sim,72,sim,sim,fibra ótica,sim,sim,sim,sim,sim,sim,dois anos,não,cartão de crédito (automático),117.5,8670.1,3.92
9741-YLNTD,não,masculino,0,não,não,6,sim,sim,fibra ótica,não,não,não,sim,não,sim,mensal,sim,transferência bancária (automática),87.95,522.35,2.93
9742-XOKTS,não,masculino,0,sim,sim,67,sim,sim,fibra ótica,sim,sim,não,sim,não,não,um ano,não,cheque eletrônico,89.55,6038.55,2.98
9743-DQKQW,não,masculino,0,não,não,3,não,sem serviço telefônico,dsl,não,não,não,não,não,não,mensal,não,cheque eletrônico,25.1,79.8,0.84
9746-MDMBK,não,masculino,0,sim,sim,47,sim,sim,fibra ótica,sim,sim,sim,sim,sim,sim,um ano,sim,transferência bancária (automática),113.45,5317.8,3.78
9746-UGFAC,não,feminino,0,não,não,22,sim,não,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,não,transferência bancária (automática),20.85,450.65,0.7
9746-YKGXB,não,masculino,0,sim,sim,52,não,sem serviço telefônico,dsl,sim,não,sim,não,não,sim,um ano,não,transferência bancária (automática),44.25,2276.1,1.48
9747-DDZOS,sim,feminino,0,não,não,1,sim,não,fibra ótica,não,não,sim,não,não,não,mensal,não,transferência bancária (automática),73.5,73.5,2.45
9750-BOOHV,não,feminino,0,não,não,32,não,sem serviço telefônico,dsl,sim,não,não,não,não,não,um ano,não,cheque postal,30.15,927.65,1.0
9752-ZNQUT,não,feminino,0,não,não,1,sim,não,dsl,não,sim,não,não,não,não,mensal,sim,cheque eletrônico,48.6,48.6,1.62
9753-OYLBX,não,feminino,0,não,não,1,sim,não,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,mensal,não,cheque postal,20.5,20.5,0.68
9754-CLVZW,não,feminino,0,sim,sim,26,não,sem serviço telefônico,dsl,sim,sim,não,sim,não,não,mensal,não,cartão de crédito (automático),38.85,1025.15,1.3
9755-JHNMN,não,feminino,0,não,não,49,sim,não,dsl,sim,sim,sim,sim,não,não,dois anos,não,transferência bancária (automática),67.4,3306.85,2.25
9758-MFWGD,não,feminino,1,sim,sim,48,não,sem serviço telefônico,dsl,não,sim,não,não,não,não,um ano,não,transferência bancária (automática),29.9,1388.75,1.0
9761-XUJWD,não,masculino,0,não,não,5,sim,não,dsl,não,sim,não,sim,não,sim,mensal,sim,transferência bancária (automática),65.6,339.9,2.19
9762-YAQAA,não,masculino,0,não,não,39,sim,sim,fibra ótica,não,sim,não,não,não,não,um ano,não,cartão de crédito (automático),81.4,3213.75,2.71
9763-GRSKD,não,masculino,0,sim,sim,13,sim,não,dsl,sim,não,não,não,não,não,mensal,sim,cheque postal,49.95,587.45,1.66
9763-PDTKK,sim,feminino,0,não,não,4,sim,não,fibra ótica,sim,não,sim,sim,não,sim,mensal,sim,transferência bancária (automática),94.4,387.2,3.15
9764-REAFF,não,feminino,0,sim,não,59,sim,não,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,não,transferência bancária (automática),18.4,1057.85,0.61
9766-HGEDE,não,feminino,0,sim,não,17,sim,não,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,não,cheque postal,19.35,307.0,0.64
9767-FFLEM,não,masculino,0,não,não,38,sim,não,fibra ótica,não,não,não,não,não,não,mensal,sim,cartão de crédito (automático),69.5,2625.25,2.32
9769-TSBZE,não,feminino,0,não,sim,70,sim,sim,dsl,sim,sim,não,sim,não,não,dois anos,não,cheque eletrônico,66.0,4891.5,2.2
9770-KXGQU,não,feminino,0,não,não,53,sim,sim,fibra ótica,sim,sim,sim,não,sim,não,um ano,não,cheque postal,98.6,5311.85,3.29
9770-LXDBK,não,feminino,0,não,não,3,sim,não,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,mensal,não,cheque postal,20.4,63.15,0.68
9773-PEQBZ,não,masculino,0,não,não,10,sim,sim,fibra ótica,não,sim,não,não,não,não,mensal,não,cheque eletrônico,79.85,797.25,2.66
9774-NRNAU,não,masculino,1,sim,não,27,sim,sim,dsl,não,sim,sim,sim,sim,sim,mensal,sim,transferência bancária (automática),84.8,2309.55,2.83
9776-CLUJA,sim,feminino,1,sim,não,51,sim,sim,fibra ótica,sim,não,não,não,não,não,mensal,sim,cheque eletrônico,77.5,3807.35,2.58
9776-OJUZI,não,feminino,1,não,não,65,sim,sim,fibra ótica,não,sim,sim,não,sim,não,mensal,sim,transferência bancária (automática),95.45,6223.3,3.18
9777-IQHWP,não,masculino,0,sim,sim,64,sim,sim,fibra ótica,sim,não,sim,não,não,sim,dois anos,não,transferência bancária (automática),93.4,5822.3,3.11
9777-WJJPR,não,masculino,0,sim,não,31,sim,sim,fibra ótica,não,não,sim,não,sim,não,mensal,não,cartão de crédito (automático),88.65,2683.2,2.96
9778-OGKQZ,não,masculino,0,sim,não,72,sim,sim,dsl,sim,sim,sim,sim,sim,sim,dois anos,sim,cartão de crédito (automático),92.0,6782.15,3.07
9779-DPNEJ,não,feminino,0,sim,sim,22,sim,não,fibra ótica,não,não,não,não,não,sim,mensal,sim,cheque eletrônico,80.15,1790.65,2.67
9780-FKVVF,não,masculino,0,não,não,6,sim,não,dsl,sim,não,não,não,não,sim,mensal,sim,transferência bancária (automática),59.15,336.7,1.97
9782-LGXMC,não,feminino,0,sim,sim,49,sim,não,dsl,sim,não,sim,sim,não,não,mensal,não,transferência bancária (automática),61.75,3024.15,2.06
9786-IJYDL,não,feminino,0,não,não,35,sim,sim,fibra ótica,sim,sim,sim,sim,sim,sim,dois anos,sim,cheque postal,113.2,3914.05,3.77
9786-YWNHU,não,feminino,0,sim,sim,63,sim,não,dsl,sim,sim,sim,sim,não,não,dois anos,não,cheque postal,63.55,4014.2,2.12
9787-XVQIU,sim,masculino,0,não,não,1,sim,sim,fibra ótica,não,não,não,não,não,não,mensal,sim,cheque eletrônico,75.3,75.3,2.51
9788-HNGUT,não,masculino,0,sim,não,72,sim,sim,fibra ótica,sim,sim,sim,sim,sim,sim,dois anos,sim,cartão de crédito (automático),116.95,8594.4,3.9
9788-YTFGE,não,masculino,0,não,não,7,sim,não,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,mensal,sim,cheque postal,19.95,147.5,0.66
9793-WECQC,não,masculino,0,não,não,23,sim,não,fibra ótica,não,sim,não,não,sim,sim,mensal,não,cheque postal,95.3,2192.9,3.18
9795-NREXC,não,feminino,0,sim,não,64,sim,sim,dsl,sim,não,sim,sim,sim,sim,dois anos,sim,cartão de crédito (automático),85.0,5484.4,2.83
9795-SHUHB,não,feminino,0,sim,sim,66,sim,não,dsl,sim,sim,não,sim,não,não,dois anos,sim,cartão de crédito (automático),58.2,3810.8,1.94
9795-VOWON,não,masculino,0,não,não,7,não,sem serviço telefônico,dsl,não,não,não,não,não,não,um ano,sim,cartão de crédito (automático),24.35,150.85,0.81
9796-BPKIW,não,masculino,1,não,não,8,sim,não,fibra ótica,não,não,não,não,não,não,mensal,sim,cartão de crédito (automático),69.95,562.7,2.33
9796-MVYXX,não,feminino,1,não,não,14,não,sem serviço telefônico,dsl,sim,não,sim,sim,não,não,dois anos,não,cheque postal,39.7,692.35,1.32
9798-DRYDS,não,feminino,0,sim,sim,17,sim,sim,dsl,não,não,sim,sim,não,não,um ano,sim,cheque postal,61.95,1070.7,2.06
9798-OPFEM,não,feminino,0,não,não,46,sim,não,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,sim,cheque eletrônico,21.1,937.1,0.7
9799-CAYJJ,não,feminino,1,sim,não,2,sim,não,fibra ótica,não,não,não,não,não,não,mensal,sim,cheque eletrônico,69.3,153.8,2.31
9800-ONTFE,não,feminino,0,sim,sim,22,sim,sim,fibra ótica,não,não,não,não,não,não,mensal,sim,transferência bancária (automática),75.8,1615.1,2.53
9800-OUIGR,não,masculino,0,sim,sim,66,sim,não,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,não,cartão de crédito (automático),20.0,1374.2,0.67
9801-GDWGV,sim,feminino,0,não,não,39,sim,sim,fibra ótica,não,sim,sim,não,sim,sim,mensal,sim,cheque eletrônico,103.45,3994.45,3.45
9801-NOSHQ,não,masculino,0,não,sim,23,sim,não,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,não,cheque postal,19.8,465.45,0.66
9802-CAQUT,não,feminino,0,sim,sim,72,sim,sim,fibra ótica,sim,sim,sim,não,sim,sim,dois anos,não,cartão de crédito (automático),109.55,7887.25,3.65
9803-FTJCG,não,masculino,0,sim,sim,71,sim,sim,dsl,sim,sim,não,sim,não,não,um ano,sim,cartão de crédito (automático),66.85,4748.7,2.23
9804-ICWBG,sim,masculino,0,não,não,1,sim,não,fibra ótica,não,não,não,não,não,não,mensal,sim,cheque eletrônico,69.9,69.9,2.33
9805-FILKB,não,masculino,0,sim,sim,46,sim,não,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,sim,transferência bancária (automática),20.2,845.6,0.67
9809-IMGCQ,sim,masculino,1,não,não,22,sim,sim,fibra ótica,não,não,não,não,sim,sim,mensal,sim,cheque eletrônico,96.7,2082.95,3.22
9812-GHVRI,não,feminino,0,não,não,40,sim,sim,fibra ótica,não,não,não,não,não,sim,mensal,não,transferência bancária (automática),83.85,3532.25,2.8
9814-AOUDH,não,masculino,0,não,não,53,sim,não,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,não,cartão de crédito (automático),19.5,1050.5,0.65
9817-APLHW,não,masculino,0,não,não,12,sim,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,mensal,não,cheque eletrônico,25.0,316.2,0.83
9818-XQCUV,não,feminino,0,não,não,2,sim,não,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,mensal,não,cheque postal,20.35,45.3,0.68
9819-FBNSV,não,masculino,1,sim,não,37,sim,não,fibra ótica,não,não,não,não,não,não,mensal,sim,transferência bancária (automática),72.25,2575.45,2.41
9820-RMCQV,sim,feminino,0,não,não,11,sim,não,dsl,sim,não,não,não,não,não,mensal,não,cartão de crédito (automático),48.55,501.0,1.62
9821-BESNZ,não,masculino,0,não,não,66,sim,sim,fibra ótica,não,sim,não,sim,sim,sim,um ano,sim,cheque eletrônico,104.25,6860.6,3.48
9821-POOTN,sim,masculino,0,sim,não,35,sim,sim,fibra ótica,não,não,não,não,não,não,mensal,sim,cheque eletrônico,75.2,2576.2,2.51
9822-BIIGN,não,masculino,0,sim,sim,53,sim,sim,dsl,sim,não,não,sim,não,sim,mensal,não,cheque eletrônico,71.85,3827.9,2.4
9822-OAOVB,não,feminino,0,não,não,1,sim,não,dsl,não,não,não,não,não,sim,mensal,sim,cheque eletrônico,55.45,55.45,1.85
9822-WMWVG,não,feminino,0,não,não,41,sim,sim,fibra ótica,sim,sim,sim,sim,sim,não,mensal,sim,cheque eletrônico,106.5,4282.4,3.55
9823-EALYC,não,masculino,0,sim,sim,72,sim,sim,dsl,sim,sim,sim,sim,sim,não,dois anos,sim,transferência bancária (automática),80.85,5727.45,2.7
9824-BEMCV,sim,masculino,0,sim,sim,17,sim,não,fibra ótica,não,não,não,não,não,não,mensal,sim,cheque eletrônico,69.0,1149.65,2.3
9824-QCJPK,não,masculino,0,sim,não,36,sim,não,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,não,cheque postal,20.0,666.75,0.67
9825-YCXWZ,não,feminino,1,não,não,41,sim,não,fibra ótica,não,não,sim,sim,sim,sim,um ano,sim,transferência bancária (automática),101.1,4016.2,3.37
9828-AOQLM,sim,feminino,0,sim,sim,1,sim,não,dsl,não,não,não,não,não,não,mensal,sim,cheque eletrônico,45.7,45.7,1.52
9828-QHFBK,não,masculino,0,não,não,24,sim,não,dsl,sim,não,não,não,não,não,mensal,sim,cheque eletrônico,51.15,1275.7,1.7
9830-ECLEN,não,masculino,0,sim,sim,58,não,sem serviço telefônico,dsl,sim,sim,sim,não,sim,não,um ano,não,cheque postal,50.0,2919.85,1.67
9831-BPFRI,sim,feminino,0,sim,sim,39,sim,sim,fibra ótica,não,sim,sim,sim,não,não,um ano,sim,cheque eletrônico,89.55,3474.45,2.98
9833-TGFHX,não,masculino,0,sim,sim,42,sim,sim,fibra ótica,sim,não,não,não,sim,sim,um ano,não,cheque eletrônico,97.1,4016.75,3.24
9835-ZIITK,sim,masculino,1,sim,não,66,sim,sim,fibra ótica,não,sim,sim,sim,sim,sim,um ano,sim,cheque eletrônico,110.85,7491.75,3.7
9837-BMCLM,sim,masculino,0,não,não,3,sim,não,fibra ótica,não,não,não,não,sim,não,mensal,sim,cheque eletrônico,78.5,242.05,2.62
9837-FWLCH,não,masculino,0,sim,sim,12,sim,não,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,mensal,sim,cheque eletrônico,19.2,239.0,0.64
9838-BFCQT,não,masculino,0,sim,sim,72,sim,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,não,cheque postal,26.1,1851.45,0.87
9839-ETQOE,não,masculino,0,não,sim,43,não,sem serviço telefônico,dsl,sim,sim,sim,não,não,não,mensal,sim,cheque eletrônico,40.45,1912.85,1.35
9840-DVNDC,sim,masculino,0,não,não,6,sim,não,fibra ótica,não,não,não,não,sim,não,mensal,sim,cartão de crédito (automático),80.5,463.05,2.68
9840-EFJQB,não,feminino,0,não,não,1,sim,não,fibra ótica,não,sim,não,não,não,não,mensal,não,cheque eletrônico,74.35,74.35,2.48
9842-EFSYY,não,feminino,0,não,sim,4,não,sem serviço telefônico,dsl,sim,sim,sim,não,sim,sim,mensal,sim,cheque postal,57.2,223.75,1.91
9844-FELAJ,não,feminino,1,sim,sim,70,sim,sim,fibra ótica,não,sim,sim,sim,sim,sim,um ano,sim,cheque eletrônico,107.9,7475.85,3.6
9845-PEEKO,não,feminino,1,não,não,59,sim,sim,fibra ótica,não,sim,não,não,não,não,dois anos,sim,cartão de crédito (automático),79.2,4590.35,2.64
9845-QOMAD,não,masculino,0,sim,sim,14,sim,não,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,não,cheque postal,19.75,309.35,0.66
9846-GKXAS,sim,feminino,0,não,não,9,sim,não,fibra ótica,não,não,não,não,sim,sim,mensal,sim,transferência bancária (automática),90.8,809.75,3.03
9847-HNVGP,não,masculino,0,não,não,17,sim,não,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,não,cheque postal,19.95,310.6,0.66
9848-JQJTX,não,masculino,0,não,não,72,sim,sim,fibra ótica,não,sim,sim,não,sim,sim,dois anos,sim,transferência bancária (automática),100.9,7459.05,3.36
9850-OWRHQ,sim,feminino,0,sim,não,3,sim,sim,fibra ótica,não,não,não,não,não,não,mensal,sim,cartão de crédito (automático),74.1,228.0,2.47
9851-KIELU,sim,masculino,0,não,não,10,sim,não,fibra ótica,sim,sim,sim,sim,sim,sim,mensal,sim,cheque eletrônico,110.1,1043.3,3.67
9851-QXEEQ,sim,masculino,0,não,não,41,sim,sim,fibra ótica,não,sim,sim,não,sim,sim,mensal,sim,cheque eletrônico,104.7,4346.4,3.49
9853-JFZDU,não,feminino,0,sim,não,35,sim,não,dsl,não,sim,não,sim,não,não,mensal,não,cheque eletrônico,56.85,1861.1,1.9
9860-LISIZ,não,feminino,0,não,não,34,sim,não,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,mensal,não,cheque postal,20.35,673.2,0.68
9861-PDSZP,não,feminino,0,não,não,72,sim,sim,fibra ótica,não,sim,sim,sim,sim,sim,dois anos,sim,cartão de crédito (automático),108.05,7806.6,3.6
9862-KJTYK,não,masculino,0,não,sim,19,não,sem serviço telefônico,dsl,não,não,não,não,não,não,mensal,sim,cartão de crédito (automático),25.35,566.1,0.85
9863-JZAIC,sim,masculino,0,não,não,35,sim,não,dsl,não,não,não,não,sim,não,mensal,não,cheque postal,55.0,2010.55,1.83
9866-OCCKE,não,feminino,1,sim,não,72,sim,sim,fibra ótica,sim,não,sim,sim,sim,sim,dois anos,sim,cheque postal,109.75,8075.35,3.66
9866-QEVEE,sim,masculino,0,não,não,19,sim,sim,fibra ótica,não,não,não,não,não,sim,mensal,sim,transferência bancária (automática),86.0,1532.45,2.87
9867-JCZSP,não,feminino,0,sim,sim,17,sim,não,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,não,cheque postal,20.75,418.25,0.69
9867-NNXLC,não,feminino,0,não,não,22,sim,não,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,sem serviço de internet,mensal,sim,cheque postal,20.05,470.2,0.67
9867-XOBQA,não,feminino,0,não,sim,21,não,sem serviço telefônico,dsl,sim,sim,sim,sim,sim,não,dois anos,não,cheque postal,53.15,1183.2,1.77
9871-ELEYA,não,feminino,0,não,sim,34,sim,não,dsl,sim,não,sim,sim,sim,não,dois anos,não,cartão de crédito (automático),67.65,2339.3,2.26
9873-MNDKV,não,feminino,0,não,não,11,sim,não,dsl,não,não,não,não,não,não,mensal,sim,cheque postal,44.65,472.25,1.49
